"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.213578448E0,1.006146818E-1,1.964378357E-2,3.363612890E-1,3.516363309E-1
1.223575323E0,1.394330412E-1,3.931140900E-2,9.583499432E-1,9.692376248E-1
1.233574021E0,-2.039556205E-2,-4.034900665E-2,9.867616892E-1,9.877968681E-1
1.243574541E0,1.944241673E-2,-2.018165588E-2,1.005591750E0,1.005982144E0
1.253575843E0,5.895518139E-2,-1.792907715E-4,1.035559893E0,1.037236731E0
1.263708239E0,9.815067053E-2,1.965904236E-2,1.045979142E0,1.050758011E0
1.273559802E0,1.370365471E-1,3.934001923E-2,1.044295788E0,1.053983086E0
1.283557354E0,-2.277974039E-2,-4.033470154E-2,9.980494976E-1,9.991239184E-1
1.293571625E0,1.708358899E-2,-2.017402649E-2,9.277689457E-1,9.281454934E-1
1.303571312E0,1.088177919E0,-1.726150513E-4,8.464264870E-1,1.378611262E0
1.313575583E0,1.725994825E0,-1.048928261E0,7.360863686E-1,2.149681785E0
1.323578448E0,1.755895376E0,-1.116373062E0,-7.678627968E-3,2.080748987E0
1.333577146E0,1.770524740E0,-1.193391800E0,-8.888876438E-2,2.137017327E0
1.343584958E0,1.728076577E0,-1.786673546E0,-1.982728243E-1,2.493544291E0
1.353578968E0,3.386436775E-2,-1.703733444E0,-3.493772745E-1,1.739516865E0
1.363616989E0,7.331313938E-2,-1.562976837E0,-4.288851023E-1,1.622409887E0
1.373575583E0,-1.471002340E0,2.427959442E-2,-1.662358284E0,2.219881179E0
1.383578968E0,-2.247751474E0,4.395389557E-2,-1.610429049E0,2.765465667E0
1.393575583E0,-2.363886595E0,6.348800659E-2,-1.558966160E0,2.832378161E0
1.403575583E0,-3.087428093E0,8.288288116E-2,-1.507959247E0,3.437007840E0
1.413577666E0,-3.093484640E0,1.021432877E-1,-1.457398295E0,3.421124122E0
1.423566729E0,-3.047415495E0,2.198505402E-2,-1.605845571E0,3.444700936E0
1.433566729E0,-2.907402277E0,4.168701172E-2,-1.554740191E0,3.297262936E0
1.443566156E0,-1.878320217E0,6.125259399E-2,-1.504073024E0,2.407088361E0
1.453562354E0,-1.175610185E0,8.068370819E-2,-1.453834772E0,1.871417835E0
1.463588083E0,-1.042270184E0,9.998512268E-2,-1.404016376E0,1.751452581E0
1.473568239E0,7.433857024E-2,1.984691620E-2,-1.553230166E0,1.555134744E0
1.483569854E0,1.135554239E-1,3.957366943E-2,-1.502865553E0,1.507668989E0
1.493567510E0,1.525108218E-1,5.916881561E-2,-1.452914119E0,1.462094366E0
1.503574802E0,1.912100613E-1,7.863330841E-2,2.142548561E-2,2.078546034E-1
1.513576052E0,2.296583205E-1,9.797191620E-2,4.750394821E-2,2.541614952E-1
1.523567250E0,6.919392943E-2,1.785182953E-2,9.449899197E-2,1.184759350E-1
1.533568031E0,1.482123882E-1,-9.729051590E-1,2.330349684E-1,1.011343985E0
1.543569073E0,1.869822443E-1,-9.715671539E-1,3.188799620E-1,1.039514081E0
1.553574021E0,2.255083323E-1,-9.501552582E-1,3.932597637E-1,1.052759357E0
1.563570375E0,6.508569419E-2,3.665828705E-2,4.722423553E-1,4.781138147E-1
1.573566989E0,1.044120714E-1,5.629444122E-2,5.502967834E-1,5.629364925E-1
1.583568812E0,1.434922516E-1,7.580852509E-2,5.982424021E-1,6.198636386E-1
1.593568291E0,1.823309064E-1,9.520149231E-2,6.443520784E-1,6.763856034E-1
1.603567250E0,2.209326029E-1,1.144771576E-1,6.888355017E-1,7.324005618E-1
1.613566989E0,6.055177748E-2,3.426170349E-2,7.318761349E-1,7.351755293E-1
1.624523604E0,9.992722422E-2,5.392456055E-2,7.931369543E-1,8.012237744E-1
1.633579229E0,1.390634775E-1,7.346916199E-2,8.702024221E-1,8.843012066E-1
1.643568239E0,1.779649258E-1,9.289550781E-2,1.498263240E0,1.511652680E0
1.653569125E0,2.166358829E-1,-9.497928619E-1,1.530431390E0,1.814182412E0
1.663569073E0,5.629263818E-2,-9.647674561E-1,1.601184130E0,1.870223442E0
1.673583916E0,9.571256489E-2,-9.770965576E-1,1.666441917E0,1.934142508E0
1.683570114E0,1.348999143E-1,-9.676132202E-1,1.717129588E0,1.975603035E0
1.693568552E0,1.738588512E-1,-9.391679764E-1,1.759993553E0,2.002458663E0
1.703571156E0,2.125934064E-1,-9.235134125E-1,1.786276460E0,2.022092127E0
1.713569593E0,9.205193073E-2,8.696460724E-2,1.803119540E0,1.807560919E0
1.723567510E0,1.312841922E-1,1.063432693E-1,1.792074084E0,1.800020543E0
1.733569593E0,1.702941060E-1,1.256122589E-1,1.781223178E0,1.793748737E0
1.743570375E0,2.090855241E-1,1.447753906E-1,1.775433302E0,1.793555151E0
1.753567771E0,4.880504310E-2,6.440544128E-2,1.798446894E0,1.800261432E0
1.763566989E0,8.830047399E-2,8.392524719E-2,1.822121501E0,1.826189252E0
1.773567250E0,1.275756061E-1,1.033382416E-1,1.865875602E0,1.873084645E0
1.783566729E0,1.666341722E-1,1.226444244E-1,1.927078962E0,1.938154258E0
1.793570635E0,2.054797858E-1,1.418476105E-1,2.008311272E0,2.023772925E0
1.803587041E0,4.522712529E-2,6.150436401E-2,2.677688122E0,2.678776205E0
1.813569750E0,8.475625515E-2,8.105373383E-2,2.721753120E0,2.724278506E0
1.823695271E0,1.240707785E-1,1.004991531E-1,2.792454481E0,2.797015493E0
1.833573708E0,1.631742120E-1,1.198406219E-1,2.871663094E0,2.878790809E0
1.843572406E0,2.020700127E-1,1.390810013E-1,3.512314320E0,3.520870304E0
1.853570635E0,4.184260964E-2,5.876159668E-2,3.518355608E0,3.519095042E0
1.863570114E0,8.140259236E-2,7.833766937E-2,3.511579752E0,3.513396580E0
1.873568031E0,1.207533777E-1,9.781265259E-2,3.488784552E0,3.492243740E0
1.883571156E0,1.598983109E-1,1.171855927E-1,3.461833000E0,3.467504528E0
1.893570635E0,3.968831152E-2,5.688476562E-2,3.406659365E0,3.407365414E0
1.903570375E0,7.927109301E-2,7.648181915E-2,3.371456385E0,3.373255331E0
1.913572718E0,1.186498851E-1,9.597969055E-2,3.338699818E0,3.342185867E0
1.923571156E0,1.578278542E-1,1.153783798E-1,3.312984228E0,3.318747700E0
1.933567250E0,1.968081295E-1,1.346807480E-1,3.293422699E0,3.302045641E0
1.943568291E0,3.661937267E-2,5.440044403E-2,3.274359226E0,3.275015836E0
1.953566989E0,7.622845471E-2,7.402038574E-2,3.245989084E0,3.247727656E0
1.963568812E0,1.156384647E-1,9.354400635E-2,3.204662561E0,3.208112353E0
1.973568031E0,1.548524201E-1,1.129703522E-1,3.142327785E0,3.148168592E0
1.983566989E0,1.938732564E-1,1.323022842E-1,3.042223930E0,3.051264849E0
1.993577718E0,3.370389342E-2,-1.276179314E0,2.382699966E0,2.703151628E0
2.003584021E0,7.333720475E-2,-1.320725441E0,2.279978037E0,2.635904756E0
2.013568760E0,1.127761304E-1,-1.392892838E0,1.580022812E0,2.109346107E0
2.023568031E0,1.520235389E-1,-2.013011932E0,1.447004318E0,2.483777303E0
2.033569333E0,1.910822392E-1,-2.071751118E0,5.989165306E-1,2.165032592E0
2.043568812E0,3.093063086E-2,-2.150969505E0,4.841315746E-1,2.204996576E0
2.053569073E0,7.058630884E-2,-2.243099213E0,-1.751921177E-1,2.251037268E0
2.063568812E0,1.100520715E-1,-2.915971756E0,-2.340476513E-1,2.927418836E0
2.073574021E0,1.493306756E-1,-2.945299625E0,-2.851626873E-1,2.962837709E0
2.083569593E0,3.054625541E-2,-3.018197536E0,-3.434728384E-1,3.037831963E0
2.093567771E0,7.224937528E-2,-3.024405956E0,-2.963891029E-1,3.039752928E0
2.103569593E0,1.150257587E-1,-3.014309406E0,-2.117855549E-1,3.023928776E0
2.113566989E0,1.580690742E-1,-2.994003773E0,-6.046330929E-2,2.998783126E0
2.123567250E0,2.003713846E-1,-2.958727837E0,7.048823833E-1,3.048127011E0
2.133566989E0,4.165761918E-2,-2.912160873E0,8.078005314E-1,3.022409305E0
2.143568291E0,8.371428400E-2,-2.850907326E0,9.290283918E-1,2.999629046E0
2.153568031E0,1.251092851E-1,-2.781849861E0,1.612765312E0,3.217973421E0
2.163568291E0,1.659506559E-1,-2.715797424E0,1.693255186E0,3.204716586E0
2.173621208E0,2.061436921E-1,-2.647197247E0,1.792964339E0,3.203883519E0
2.183576833E0,4.434556514E-2,-2.576202869E0,1.877482653E0,3.188060361E0
2.193564646E0,8.346885443E-2,-2.497631550E0,2.469624758E0,3.513428077E0
2.203568135E0,1.213148981E-1,-2.427118778E0,2.472144842E0,3.466572225E0
2.213570375E0,1.587967575E-1,-2.349396229E0,2.461647987E0,3.406551022E0
2.223570635E0,1.941502243E-1,-2.264657974E0,2.451257706E0,3.342908074E0
2.233569593E0,3.051088750E-2,-2.163853645E0,2.435242176E0,3.257851741E0
2.243569333E0,6.739960611E-2,-2.063455105E0,2.395703793E0,3.162560092E0
2.253571677E0,1.043504179E-1,-1.968352318E0,2.354531050E0,3.070686620E0
2.263571937E0,1.811160743E-1,-1.827020645E0,2.314442158E0,2.954225782E0
2.273566468E0,1.671257615E-2,-1.757070541E0,2.241111279E0,2.847833556E0
2.283570114E0,5.249904096E-2,-1.693705559E0,2.151882648E0,2.738976744E0
2.293572458E0,8.979672939E-2,-1.641021729E0,2.058788538E0,2.634316991E0
2.303567510E0,1.268692315E-1,-1.607821465E0,1.973547220E0,2.548739746E0
2.313568552E0,1.638546586E-1,-1.577016354E0,1.905118704E0,2.478569387E0
2.323567250E0,2.412423491E-4,-1.548377037E0,1.846616030E0,2.409867687E0
2.333566729E0,3.822024167E-2,-1.526559830E0,1.796969175E0,2.358165371E0
2.343572979E0,7.656671852E-2,-1.510747910E0,1.760048866E0,2.320774379E0
2.353685218E0,1.147223264E-1,-1.490434647E0,1.734293699E0,2.289613785E0
2.363561052E0,1.529707313E-1,-1.480963230E0,1.733252048E0,2.284910238E0
2.373584489E0,-7.779255509E-3,-1.475967407E0,1.738763094E0,2.280753691E0
