"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.418945946E0,4.845874310E-1,2.383123875E0,-1.885805130E0,3.077395875E0
1.428956310E0,3.850340843E-1,2.413663864E0,-1.833830833E0,3.055643962E0
1.438960946E0,-1.226350069E0,2.457649231E0,-1.757905006E0,3.261012764E0
1.448960425E0,-1.177995443E0,2.498681545E0,-1.670982361E0,3.228508135E0
1.458965633E0,-1.130037427E0,2.542001247E0,-1.584325314E0,3.201381206E0
1.468960165E0,-1.082467794E0,2.577544689E0,-1.502847672E0,3.173960345E0
1.478958862E0,-1.194231749E0,2.638647556E0,-7.276577950E-1,2.986324876E0
1.488962769E0,-1.146379709E0,2.662278652E0,-6.007270813E-1,2.960200514E0
1.498961987E0,-1.098904252E0,2.641693115E0,-5.240402222E-1,2.908737050E0
1.508962508E0,-1.051797509E0,2.602199078E0,-5.349388123E-1,2.857250002E0
1.518958081E0,-1.005052090E0,2.595045567E0,-6.317052841E-1,2.853671803E0
1.528958862E0,-1.157336593E0,2.640388489E0,-1.421298981E0,3.214213769E0
1.538957300E0,-1.109985590E0,2.731342793E0,-1.551604271E0,3.331632824E0
1.548959123E0,-1.062992215E0,3.481015205E0,-2.473718166E0,4.400761397E0
1.558964852E0,-1.016349435E0,3.515748024E0,-3.182212830E0,4.849734924E0
1.568963550E0,1.003765106E0,4.536930561E0,-4.167382717E0,6.241663401E0
1.578971987E0,1.154891849E0,4.428360462E0,-4.300507545E0,6.280009292E0
1.588973237E0,1.974371791E0,4.420026302E0,-5.013848305E0,6.969465640E0
1.598968967E0,1.991519570E0,4.411925316E0,-4.951392174E0,6.924414751E0
1.608965112E0,1.941557527E0,4.404051304E0,-4.825117111E0,6.815208629E0
1.618961206E0,1.828410506E0,4.396401405E0,-4.062210083E0,6.258832244E0
1.628960425E0,1.002481937E0,4.289591312E0,-3.957568169E0,5.921816400E0
1.638962769E0,8.732081652E-1,3.251990795E0,-3.814895153E0,5.088355497E0
1.648959123E0,7.686889172E-2,2.528791904E0,-2.809131622E0,3.780465288E0
1.658971362E0,-1.045237303E0,2.365779400E0,-1.776803017E0,3.137907288E0
1.668961206E0,-1.197976947E0,2.255459785E0,-1.649022102E0,3.039987089E0
1.678961206E0,-1.151042819E0,1.558448315E0,-8.196659088E-1,2.103690311E0
1.688959904E0,-1.104429483E0,1.496903419E0,-6.928572655E-1,1.985078215E0
1.698959383E0,-1.058131099E0,1.413048267E0,9.647989273E-2,1.767952261E0
1.708965373E0,-2.583067417E0,1.363495827E0,1.727294922E-1,2.925951747E0
1.718959123E0,-2.659631729E0,1.348699093E0,2.145500183E-1,2.989759503E0
1.728958342E0,-2.734137535E0,1.354397297E0,2.312712669E-1,3.059965114E0
1.738960165E0,-2.792181015E0,1.382803917E0,2.115144730E-1,3.123004942E0
1.748991675E0,-2.821241856E0,1.435830116E0,1.210145950E-1,3.167910709E0
1.758978498E0,-2.781178474E0,1.490735054E0,-6.106295586E-1,3.214049341E0
1.768958654E0,-2.661499023E0,1.532609463E0,-7.451367378E-1,3.160331877E0
1.778956727E0,-1.021674037E0,1.577759743E0,-1.704014301E0,2.537086593E0
1.788959435E0,-9.761590362E-1,1.601345539E0,-1.816748619E0,2.611085894E0
1.798958342E0,-9.309290648E-1,1.596401215E0,-2.476696968E0,3.090170486E0
1.808964592E0,-8.859794736E-1,1.586155415E0,-2.515470505E0,3.102972847E0
1.818975165E0,-1.040200591E0,1.576187134E0,-2.532904148E0,3.159428204E0
1.828959123E0,-9.549535513E-1,1.527783394E0,-2.463737965E0,3.052222656E0
