"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.427745954E0,5.647922039E0,-3.079967499E-1,-8.856775284E0,1.050887024E1
1.437736371E0,5.607034206E0,-2.335939407E-1,-8.718980789E0,1.036889699E1
1.447726527E0,5.552262306E0,-1.541352272E-1,-8.601797104E0,1.023925231E1
1.457721996E0,5.490371704E0,-7.034587860E-2,-8.492916107E0,1.011329590E1
1.467734809E0,5.422371387E0,7.397174835E-3,-8.396251678E0,9.994959151E0
1.477738663E0,5.334524632E0,5.546331406E-2,-8.344431877E0,9.904028098E0
1.487745694E0,5.258761883E0,7.282876968E-2,-8.346285820E0,9.865108593E0
1.497738142E0,5.193585396E0,6.349802017E-2,-8.394832611E0,9.871705822E0
1.507737621E0,5.127939701E0,2.609872818E-2,-8.987385750E0,1.034744168E1
1.517737100E0,5.042467117E0,-6.003808975E-2,-8.967538834E0,1.028818895E1
1.527739704E0,4.208166599E0,-2.189688683E-1,-8.899084091E0,9.846334910E0
1.537743090E0,4.201815605E0,-2.533621788E-1,-8.721275330E0,9.684012089E0
1.547738142E0,4.183311462E0,-2.294497490E-1,-7.593115807E0,8.672263236E0
1.557742309E0,4.159150124E0,-1.889872551E-1,-7.393049717E0,8.484776370E0
1.567738142E0,4.159355640E0,-1.341657639E-1,-6.452474594E0,7.678064091E0
1.577737100E0,4.166141033E0,-5.227518082E-2,-6.327473640E0,7.576040290E0
1.587742569E0,4.193286896E0,7.143316269E-1,-6.199408054E0,7.518416382E0
1.597736840E0,4.233261585E0,8.068780899E-1,-6.068796158E0,7.443241411E0
1.607738402E0,4.260004520E0,9.062557220E-1,-5.415477753E0,6.949556622E0
1.617757517E0,4.206982136E0,9.822545052E-1,-5.407869816E0,6.921602311E0
1.627749809E0,4.191916943E0,1.023245811E0,-5.460673332E0,6.959752358E0
1.637826475E0,4.219642639E0,1.048396111E0,-5.512364388E0,7.020732123E0
1.647734288E0,4.289458275E0,1.045127869E0,-5.528942108E0,7.075375989E0
1.657741788E0,5.101562500E0,1.012273788E0,-5.529621601E0,7.591268222E0
1.667743350E0,5.205789089E0,9.293308258E-1,-5.521372795E0,7.645224220E0
1.677739184E0,6.102291107E0,8.126349449E-1,-5.515140057E0,8.265295043E0
1.687745694E0,6.170594215E0,7.674598694E-2,-5.505810738E0,8.270191944E0
1.697741788E0,6.753912449E0,3.626775742E-2,-5.488938332E0,8.703165673E0
1.707741788E0,6.833401680E0,-4.363965988E-2,-5.364813805E0,8.687836906E0
1.717738923E0,6.851500511E0,-5.381965637E-2,-5.212579727E0,8.609119770E0
1.727740225E0,6.862524033E0,-6.263875961E-2,-4.269401073E0,8.082446736E0
1.737743871E0,6.872289181E0,-5.075645447E-2,-4.136013508E0,8.021068666E0
1.747736840E0,6.895612717E0,-2.087163925E-2,-3.430953979E0,7.702035807E0
1.757738402E0,6.940500259E0,1.490020752E-2,-3.337977409E0,7.701484211E0
1.767737361E0,8.355148315E0,4.601478577E-2,-3.245072365E0,8.963320556E0
1.777736059E0,8.328359604E0,6.817865372E-2,-3.142543793E0,8.901786535E0
1.787744652E0,8.301979065E0,8.254003525E-2,-3.051233530E0,8.845320532E0
1.797866527E0,8.276001930E0,9.010314941E-2,-2.979511261E0,8.796465988E0
1.807739965E0,8.150969505E0,1.210198402E-1,-2.949285030E0,8.668981017E0
1.817745954E0,8.126318932E0,1.722402573E-1,-2.955199003E0,8.648695117E0
1.827748923E0,8.102045059E0,2.508568764E-1,-2.982811451E0,8.637315987E0
1.837736423E0,8.078142166E0,3.532676697E-1,-3.014662504E0,8.629563657E0
1.847738142E0,8.054603577E0,9.968943596E-1,-3.025794506E0,8.661747487E0
1.857738142E0,7.931959152E0,1.030949593E0,-3.028657436E0,8.552870800E0
1.867737881E0,7.909661293E0,1.079449177E0,-3.024331093E0,8.536658061E0
1.877739444E0,7.887705803E0,1.125854492E0,-2.994240284E0,8.511693489E0
1.887743611E0,7.886199474E0,1.162766933E0,-2.834051609E0,8.460261084E0
1.897737881E0,6.744402885E0,1.133520603E0,-1.498212814E0,7.001177106E0
1.907739184E0,6.614073277E0,1.078073025E0,-1.450657248E0,6.856574451E0
1.917736319E0,5.920806408E0,1.009613991E0,-1.403385878E0,6.168043519E0
1.927738142E0,5.830806732E0,9.249920845E-1,-1.356394172E0,6.057534371E0
1.937744392E0,5.714707851E0,8.263525963E-1,-1.309677839E0,5.920810796E0
1.947736059E0,5.585735798E0,2.015342712E-1,-1.462217689E0,5.777468393E0
1.957737100E0,4.931515694E0,1.666250229E-1,-1.415034652E0,5.133218678E0
1.967738402E0,4.892633915E0,1.410131454E-1,-1.368124962E0,5.082274810E0
1.977751840E0,4.855832577E0,1.235108376E-1,-2.760079861E0,5.586806402E0
1.987749652E0,4.855048656E0,1.228432655E-1,-2.825578213E0,5.618761444E0
1.997734027E0,4.890520096E0,1.563606262E-1,-2.905326366E0,5.690567349E0
2.007722413E0,4.962434769E0,2.098593712E-1,-2.977917194E0,5.791182142E0
2.017732048E0,5.682713032E0,2.758445740E-1,-3.556446552E0,6.709517845E0
2.027737100E0,5.758210182E0,3.526659012E-1,-3.555645466E0,6.776722838E0
2.037746736E0,7.457983971E0,4.388799667E-1,-3.528453350E0,8.262210574E0
2.047739184E0,7.342341900E0,5.234613419E-1,-3.483188629E0,8.143500438E0
2.057741267E0,7.326945305E0,6.016926765E-1,-3.431985378E0,8.113241351E0
2.067738402E0,7.359622955E0,6.823430061E-1,-3.299904823E0,8.094381623E0
2.077738402E0,7.372702599E0,6.705055237E-1,-3.196002722E0,8.063544795E0
2.087743871E0,7.255408764E0,6.468324661E-1,-3.106802940E0,7.919063902E0
2.097727256E0,7.240291595E0,5.956325531E-1,-3.045468092E0,7.877275952E0
2.107736579E0,7.224864006E0,5.120835304E-1,-3.016975880E0,7.846211373E0
2.117737361E0,7.210808754E0,3.844285011E-1,-3.016539574E0,7.825794475E0
2.127737361E0,7.195315361E0,-6.922488213E-1,-3.040415287E0,7.841931949E0
2.137742569E0,7.079886913E0,-1.452360153E0,-3.060566902E0,7.848644372E0
2.147735798E0,7.064097404E0,-2.160497189E0,-2.985053539E0,7.967418959E0
2.157735538E0,7.049289703E0,-2.276754379E0,-2.784809351E0,7.913991341E0
2.167746423E0,7.033416748E0,-2.361225605E0,-1.719882607E0,7.615926319E0
2.177738038E0,5.898183346E0,-2.413076401E0,-1.565314651E0,6.562142520E0
2.187749236E0,5.009497166E0,-2.416213512E0,-1.457733154E0,5.749620469E0
2.197735329E0,4.802232742E0,-2.340485573E0,-4.046013355E-1,5.357519414E0
2.207736579E0,3.543119907E0,-1.437890530E0,-3.265444934E-1,3.837689299E0
2.217737361E0,3.328912735E0,-3.095893860E-1,-2.640940547E-1,3.353692182E0
2.227738663E0,2.435504913E0,6.576948166E-1,-1.432854176E0,2.901261406E0
2.237745694E0,2.375840902E0,8.153162003E-1,-2.558800697E0,3.585641018E0
2.247735017E0,2.468472958E0,9.017047882E-1,-3.339848280E0,4.249825502E0
2.257741788E0,4.415534973E0,9.498505592E-1,-4.116748810E0,6.111201678E0
2.267736840E0,5.283577919E0,9.111528397E-1,-4.170861721E0,6.792825820E0
2.277737100E0,6.544056892E0,7.854104042E-1,-4.230996132E0,7.832169456E0
2.287749079E0,6.560297012E0,-1.378312111E-1,-4.283293724E0,7.836012982E0
2.297745694E0,6.578613281E0,-2.813029289E-1,-4.305097103E0,7.867092545E0
2.307748559E0,6.603843689E0,-1.067449093E0,-4.310953617E0,7.958298821E0
2.317746475E0,6.628777027E0,-1.122796535E0,-4.884391308E0,8.310152549E0
2.327748559E0,6.540978909E0,-1.160744190E0,-4.862921238E0,8.232844899E0
2.337747777E0,6.532947540E0,-1.198347092E0,-4.849753380E0,8.224083363E0
2.347805069E0,6.525194645E0,-1.254158020E0,-4.839788914E0,8.220379202E0
2.357739496E0,6.501246929E0,-1.317402363E0,-4.808629036E0,8.192964898E0
2.367879652E0,6.476289272E0,-1.388572216E0,-4.767169952E0,8.160659587E0
2.377734809E0,6.339006424E0,-1.416200638E0,-4.733675003E0,8.037182698E0
2.387747256E0,6.305372238E0,-1.402325630E0,-4.701938152E0,7.989521802E0
2.397738923E0,6.272987366E0,-1.366621494E0,-4.683345795E0,7.946807701E0
2.407751684E0,6.241678238E0,-1.297206879E0,-4.667125702E0,7.900845222E0
2.417732725E0,6.211607933E0,-1.198362350E0,-4.632128239E0,7.840711540E0
2.427746996E0,6.084356785E0,-1.059837818E0,-4.565829277E0,7.680459014E0
2.437751163E0,4.376935482E0,-1.476588249E-1,-4.402645588E0,6.209883696E0
2.447748298E0,4.242277145E0,-2.563428879E-2,-4.199567318E0,5.969416902E0
2.457750642E0,3.559437513E0,6.179618835E-1,-3.243312359E0,4.854950809E0
2.467749079E0,3.451524258E0,6.808414459E-1,-3.039551497E0,4.649240591E0
2.477744913E0,3.345432997E0,7.475419044E-1,-2.174366713E0,4.059385598E0
2.487746215E0,3.268739223E0,8.176326752E-1,-2.027643442E0,3.932495039E0
2.497748298E0,3.216975689E0,8.883213997E-1,-1.880017281E0,3.830471572E0
2.507748298E0,3.215061665E0,9.619226456E-1,-1.742583156E0,3.781337427E0
2.517737100E0,3.263985395E0,1.010151863E0,-1.647140622E0,3.793030408E0
2.527858663E0,3.356301785E0,1.025623322E0,-1.570766926E0,3.844993316E0
2.537743663E0,3.464651346E0,1.009164810E0,-1.529286265E0,3.919303388E0
2.547759965E0,3.571075201E0,9.720354080E-1,-1.495087385E0,3.991580792E0
2.557741215E0,3.665863991E0,8.973011971E-1,-1.462989926E0,4.047721305E0
2.567737777E0,3.745350599E0,7.900762558E-1,-1.422570586E0,4.083574252E0
2.577738402E0,3.822804689E0,1.459026337E-1,-1.368637800E0,4.063039835E0
2.587739965E0,3.882012606E0,3.318691254E-2,-1.297047377E0,4.093098477E0
2.597738663E0,3.891010523E0,-6.047830582E-1,-1.213168025E0,4.120376450E0
2.607742829E0,3.861376762E0,-6.867833138E-1,-1.111705422E0,4.076492459E0
2.617737100E0,3.708677053E0,-8.394742012E-1,-3.632824421E-1,3.819813681E0
2.627737100E0,3.640579700E0,-9.229464531E-1,-3.127080202E-1,3.768744753E0
2.637740746E0,3.557090521E0,-9.946141243E-1,-2.734919786E-1,3.703639844E0
2.647739704E0,2.931745768E0,-1.061462402E0,-2.495633364E-1,3.127957406E0
2.657738402E0,2.892458916E0,-1.117894650E0,-2.239300013E-1,3.109043530E0
2.667737881E0,2.837393761E0,-1.173194885E0,-2.094539404E-1,3.077508821E0
2.677749079E0,2.781936407E0,-1.220423698E0,-2.125434875E-1,3.045287985E0
2.687739965E0,2.736807823E0,-1.270836830E0,-2.162182331E-1,3.025209684E0
2.697738663E0,2.690714121E0,-1.319147110E0,-2.161401510E-1,3.004464702E0
2.707750381E0,2.658998728E0,-1.375360489E0,-1.919393539E-1,2.999788563E0
2.717751319E0,2.663371325E0,-1.467311382E0,-1.197751760E-1,3.043171963E0
2.727753038E0,2.690573215E0,-2.128044128E0,5.116302967E-1,3.468360074E0
2.737744131E0,2.732877254E0,-2.166146278E0,1.589135289E0,3.832252439E0
2.747737152E0,2.767951488E0,-2.208027363E0,1.618365407E0,3.893076787E0
2.757738663E0,2.786776304E0,-2.262852669E0,1.448178649E0,3.870897282E0
2.767741788E0,2.781081676E0,-2.304590225E0,1.476089120E0,3.901844498E0
2.777739965E0,2.743801832E0,-2.315331459E0,1.501273632E0,3.891404731E0
2.787743090E0,2.658697605E0,-2.304794788E0,1.471784115E0,3.814039912E0
2.797739444E0,1.796396494E0,-2.134029388E0,1.289276361E0,3.073004284E0
2.807737621E0,1.682260990E0,-1.360114574E0,1.267495036E0,2.507280870E0
2.817739444E0,1.550076485E0,-1.200612068E0,1.245337248E0,2.322729280E0
2.827739704E0,8.885583878E-1,1.524772644E-1,1.218760610E0,1.515969244E0
2.837739444E0,8.712539673E-1,1.011307240E0,1.194997311E0,1.791603857E0
2.847737621E0,9.269340038E-1,1.752388477E0,9.717776179E-1,2.207809720E0
2.857737881E0,1.649951220E0,3.348797321E0,9.511274695E-1,3.852457137E0
2.867738402E0,1.812145233E0,3.343043327E0,9.288178086E-1,3.914397981E0
2.877738663E0,2.984278202E0,3.335912228E0,9.074010253E-1,4.567012524E0
2.887756892E0,3.770532608E0,3.311233997E0,8.768668175E-1,5.094122314E0
2.897736631E0,4.624037743E0,4.739559174E0,2.288305044E0,7.005818024E0
2.907730121E0,5.967165947E0,4.637557983E0,2.985970259E0,8.125886528E0
2.917735798E0,6.074553490E0,4.523456573E0,3.721186638E0,8.438547829E0
2.927727048E0,6.175443649E0,4.425338745E0,3.793695927E0,8.491869998E0
2.937743350E0,6.250406742E0,4.351434708E0,4.434067726E0,8.812691136E0
2.947739704E0,6.207618713E0,4.236959457E0,4.304838657E0,8.661292710E0
2.957738663E0,5.071498871E0,4.105880737E0,4.020555019E0,7.664412573E0
2.967740746E0,4.967682362E0,4.011333466E0,2.682787657E0,6.925750055E0
2.977742048E0,3.989022493E0,3.948325157E0,1.673452377E0,5.856792199E0
2.987739184E0,3.072549582E0,3.969191074E0,-4.170902371E-1,5.036765131E0
2.997738402E0,3.077809334E0,3.886495590E0,-1.605316639E0,5.211026749E0
3.007739444E0,3.099204540E0,2.676893234E0,-2.494204998E0,4.794985375E0
3.017738142E0,3.052010536E0,2.679023743E0,-2.727887392E0,4.892167838E0
3.027737881E0,2.303930283E0,2.683176041E0,-3.726894379E0,5.137827374E0
3.037737881E0,2.251059294E0,1.225461006E0,-3.955933571E0,4.713643287E0
3.047737100E0,2.236044407E0,1.079386711E0,-5.146285057E0,5.713949610E0
3.057740225E0,2.266401529E0,1.283698082E-1,-5.834862232E0,6.260884280E0
3.067736319E0,2.288690567E0,-3.468418121E-2,-5.933481693E0,6.359678648E0
3.077776475E0,2.249161482E0,-6.878194809E-1,-6.729983807E0,7.129130736E0
3.087744913E0,1.611304998E0,-6.470646858E-1,-6.764705181E0,6.983998331E0
3.097787100E0,1.643467665E0,-6.554336548E-1,-7.371850491E0,7.581210912E0
3.107735069E0,1.674954414E0,-7.634520531E-1,-7.296007633E0,7.524630138E0
3.117741527E0,1.677748442E0,-1.521707535E0,-7.131896019E0,7.482938893E0
3.127738142E0,1.591913462E0,-1.657184124E0,-6.884573460E0,7.257947328E0
3.137737361E0,8.242535591E-1,-2.572353840E0,-6.595872402E0,7.127547331E0
3.147736579E0,7.884325981E-1,-2.706144333E0,-5.562155724E0,6.235576910E0
3.157738142E0,8.081669807E-1,-3.555025816E0,-5.273554802E0,6.411062523E0
3.167739444E0,9.530894756E-1,-3.663003922E0,-4.375988483E0,5.785780197E0
3.177738663E0,1.598129988E0,-3.648677349E0,-3.556640625E0,5.340089736E0
3.187738142E0,1.726416826E0,-3.571899176E0,-3.274033546E0,5.143760729E0
3.197735798E0,2.507444143E0,-3.389721394E0,-2.359458208E0,4.831617772E0
3.207741527E0,2.615141153E0,-2.072607040E0,-1.337552547E0,3.594956191E0
3.217737361E0,2.624576807E0,-9.254317284E-1,-1.088926077E0,2.988408824E0
3.227737881E0,2.511533499E0,4.244999886E-1,-2.823097706E-1,2.562752341E0
3.237736840E0,1.808404684E0,1.596241951E0,-3.624594212E-2,2.412390855E0
3.247735538E0,1.763024569E0,2.626341343E0,1.848373413E0,3.663660567E0
3.257864756E0,1.792255163E0,2.657867432E0,1.959173799E0,3.756966839E0
3.267738194E0,1.863347769E0,2.677678585E0,3.207698822E0,4.575080245E0
3.277752725E0,1.884628296E0,3.650632858E0,4.243118286E0,5.906182936E0
3.287737725E0,1.857555628E0,3.676208019E0,4.292160988E0,5.948753168E0
3.297741267E0,1.927320004E0,2.544555664E0,4.305057526E0,5.359369946E0
3.307738142E0,2.017842293E0,2.502582073E0,3.988234997E0,5.122560194E0
3.317741006E0,2.156170607E0,2.465699673E0,2.960531235E0,4.415143458E0
