"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.395896360E0,-3.659379482E-1,-4.677171707E-1,-1.932361722E0,2.021556766E0
1.405896620E0,7.254254818E-1,-4.445190430E-1,-1.932178497E0,2.111197067E0
1.415907558E0,8.745791912E-1,-4.215087891E-1,-1.930392742E0,2.160781007E0
1.425895839E0,1.756865978E0,-3.986806870E-1,-1.917484045E0,2.631020604E0
1.435895318E0,1.812388659E0,-4.753332138E-1,-1.875445127E0,2.651035409E0
1.445896620E0,1.854266167E0,-4.521713257E-1,-1.813009501E0,2.632444752E0
1.455895318E0,1.855031013E0,-4.291906357E-1,-1.757268667E0,2.591010967E0
1.465903339E0,1.737248421E0,-4.063882828E-1,-1.692780972E0,2.459408654E0
1.475910787E0,1.623738766E0,-3.837594986E-1,-1.645113468E0,2.343116996E0
1.485913183E0,9.301800728E-1,-4.606256485E-1,-1.563380957E0,1.876584923E0
1.495903964E0,8.569271564E-1,-4.376688004E-1,-1.466730833E0,1.754188549E0
1.505901308E0,7.682116032E-1,-4.148836136E-1,-8.259507418E-1,1.201861934E0
1.515903964E0,6.612527370E-1,-3.922691345E-1,-7.849773169E-1,1.098780981E0
1.525896881E0,4.063916206E-2,-3.698196411E-1,-7.341251373E-1,8.230175124E-1
1.535897402E0,1.364302635E-2,-4.468793869E-1,-6.747266054E-1,8.094092356E-1
1.545897922E0,-1.470994949E-2,-4.241075516E-1,-6.030715704E-1,7.374136674E-1
1.555892714E0,-1.121728420E-1,-3.816452026E-1,4.983814955E-1,6.376675640E-1
1.565904954E0,-1.922430992E-1,-3.593416214E-1,5.349523425E-1,6.725011664E-1
1.575897402E0,-2.860903740E-1,-4.365606308E-1,3.725792170E-1,6.412863318E-1
1.585896881E0,-9.109227657E-1,-4.139413834E-1,4.099843800E-1,1.081302430E0
1.595894537E0,-9.588379860E-1,-3.914785385E-1,4.471719563E-1,1.128090638E0
1.605893235E0,-1.019293547E0,-3.691720963E-1,4.841460288E-1,1.187284611E0
1.615901829E0,-1.075989246E0,-3.470163345E-1,5.209105611E-1,1.244797577E0
1.625895058E0,-1.114752650E0,-4.243965149E-1,3.586964011E-1,1.245571749E0
1.635893495E0,-1.128146887E0,-4.019308090E-1,3.962653577E-1,1.261463439E0
1.645919016E0,-1.090215683E0,-3.796157837E-1,4.336213171E-1,1.233169017E0
1.655898912E0,-9.881706238E-1,-3.574495316E-1,4.707681537E-1,1.151466024E0
1.665999537E0,-2.738072872E-1,-3.354282379E-1,5.077096820E-1,6.672717996E-1
1.675899016E0,-1.503922939E-1,-1.402287483E0,3.456399441E-1,1.452065769E0
1.685897402E0,7.325522900E-1,-1.423639297E0,3.833580613E-1,1.646312580E0
1.695895579E0,8.464791775E-1,-1.402193069E0,4.208677113E-1,1.691094921E0
1.705895058E0,1.569291830E0,-3.283290863E-1,4.581725597E-1,1.667452827E0
1.715893287E0,1.636064291E0,-3.065357208E-1,4.952762127E-1,1.736654554E0
1.725895579E0,1.707651854E0,-3.843011856E-1,3.333382010E-1,1.781818344E0
1.735894797E0,1.760136843E0,1.332953453E0,4.109762907E-1,2.245829051E0
1.745895058E0,1.720593214E0,1.994711876E0,1.612481713E0,3.088594138E0
1.755902870E0,1.655751944E0,1.985690117E0,1.720945001E0,3.105822183E0
1.765898964E0,1.564069510E0,1.903325081E0,2.377216816E0,3.423466019E0
1.775895318E0,1.453975201E0,1.011436462E0,2.383574486E0,2.969591711E0
1.785895058E0,7.402260303E-1,-3.889055252E-1,2.377758741E0,2.520499696E0
1.795896881E0,6.771097183E-1,-3.668680191E-1,2.356483936E0,2.479130141E0
1.805894277E0,6.071026325E-1,-1.743372917E0,2.326657295E0,2.970060084E0
1.815899745E0,5.604197979E-1,-2.429592133E0,2.279657125E0,3.378435272E0
1.825926568E0,5.389454365E-1,-2.552151203E0,2.212870121E0,3.420633292E0
1.835891829E0,5.443038940E-1,-3.353816986E0,2.133791685E0,4.012159277E0
1.845911360E0,5.632541180E-1,-3.416084766E0,2.044072390E0,4.020587304E0
1.855891985E0,5.842642784E-1,-3.477839947E0,1.950033903E0,4.029809880E0
1.865920839E0,6.119363308E-1,-3.534242630E0,1.308940291E0,3.818201373E0
1.875897141E0,6.356315613E-1,-3.576204300E0,2.200154662E-1,3.638910755E0
1.885898704E0,6.460928917E-1,-3.625102520E0,2.586469650E-1,3.691300930E0
1.895895579E0,6.352703571E-1,-3.680020809E0,2.970833480E-1,3.746248804E0
1.905895579E0,5.912888050E-1,-3.745037556E0,3.353276849E-1,3.806228238E0
1.915901568E0,3.994922638E-1,-3.887038231E0,2.142177820E-1,3.913380832E0
1.925895839E0,-4.178515673E-1,-3.945011616E0,2.529141009E-1,3.975132969E0
1.935895579E0,-5.015155077E-1,-3.993054390E0,2.914196253E-1,4.034963019E0
1.945894797E0,-6.130912304E-1,-4.012911320E0,3.297373056E-1,4.072844805E0
1.955895839E0,-1.362115264E0,-4.013112068E0,1.688800454E-1,4.241337871E0
1.965900006E0,-2.417298079E0,-3.971805573E0,2.078303993E-1,4.654219911E0
1.975895058E0,-2.365411520E0,-3.889515400E0,2.465912402E-1,4.558981130E0
1.985896360E0,-2.313842297E0,-3.781365395E0,2.851653993E-1,4.442286543E0
1.995897141E0,-2.262585640E0,-3.665417671E0,1.282236338E0,4.494297554E0
2.005915370E0,-2.410651684E0,-3.015888214E0,1.399739265E0,4.106834946E0
2.015891933E0,-2.359030962E0,-2.980316162E0,2.187737465E0,4.385602207E0
2.026035214E0,-1.312198758E0,-2.957352161E0,2.264164925E0,3.948954316E0
2.035892193E0,-1.230202317E0,-2.945386887E0,2.339151859E0,3.957313871E0
2.045893287E0,-1.128791094E0,-2.962543964E0,2.378673077E0,3.963448206E0
2.055897141E0,-1.044710040E0,-3.014822960E0,2.348236322E0,3.961665101E0
2.065903652E0,-9.421390295E-1,-3.108484268E0,2.189202785E0,3.917002583E0
2.075896100E0,-8.672591448E-1,-3.787282944E0,1.307678938E0,4.099472493E0
2.085894277E0,-8.090775013E-1,-3.841557026E0,1.107563138E0,4.079076230E0
2.095905995E0,-7.608094215E-1,-3.962205410E0,-1.039027274E-1,4.035925974E0
2.105893808E0,-7.252881527E-1,-3.979151726E0,-1.062510908E-1,4.046106852E0
2.115899745E0,-7.221918106E-1,-3.908596992E0,-1.081134900E-1,3.976226853E0
2.125894537E0,-7.221620083E-1,-3.183202744E0,-1.091860160E-1,3.265917828E0
2.135894797E0,-7.158424854E-1,-2.057786465E0,1.283536434E0,2.528711406E0
2.145896100E0,-6.830862761E-1,9.563732147E-2,2.375459194E0,2.473572263E0
2.155895579E0,-6.172724962E-1,1.348739624E0,3.167504787E0,3.497600676E0
2.165901047E0,-4.840389490E-1,2.870623589E0,3.102735281E0,4.254613933E0
2.175895058E0,2.609667778E-1,4.167397499E0,2.918817997E0,5.094585761E0
2.185896360E0,3.774857521E-1,5.408135414E0,1.709310532E0,5.684379178E0
2.195900006E0,1.188952088E0,6.713674545E0,7.981675267E-1,6.864699875E0
2.205909537E0,1.406691074E0,8.220482826E0,-5.645925403E-1,8.359059900E0
2.215908912E0,3.032104492E0,9.473015785E0,-5.463224053E-1,9.961433325E0
2.225895631E0,4.358032703E0,9.556116104E0,-5.205308199E-1,1.051583360E1
2.235896620E0,5.395363808E0,9.523460388E0,-2.288113117E0,1.118220506E1
2.245898704E0,5.527686119E0,9.400179863E0,-2.417102814E0,1.116965001E1
2.255899225E0,5.575187206E0,9.206003189E0,-3.157551765E0,1.121620882E1
2.265902089E0,5.470730782E0,7.790919304E0,-3.140301704E0,1.002441089E1
2.275894797E0,5.218948364E0,6.303035736E0,-3.144962311E0,8.766782161E0
2.285897141E0,2.214718342E0,1.875701904E0,-3.995537043E0,4.938375363E0
2.295896881E0,3.909035921E-1,-3.385972977E-1,-5.003795147E0,5.030449246E0
2.305896881E0,-1.925742626E0,-3.081312180E-1,-4.943116188E0,5.313927658E0
2.315899745E0,-1.926401854E0,-1.694001198E0,-4.767204762E0,5.413585263E0
2.325896100E0,-1.924419045E0,-1.747054100E0,-4.466889381E0,5.168044837E0
2.335895058E0,-2.132887125E0,-1.713661194E0,-3.008302689E0,4.066414544E0
2.345894537E0,-2.139022112E0,-1.547798157E0,-2.019538403E0,3.324098387E0
2.355894797E0,-2.114216566E0,-2.108945847E-1,-1.724117041E0,2.736232407E0
2.365902089E0,-6.468050480E-1,-1.841974258E-1,-6.391747594E-1,9.278091586E-1
2.375911672E0,1.006743908E-1,-1.619195938E-1,-4.136634469E-1,4.554895555E-1
2.385891516E0,2.524845600E-1,-2.379245758E-1,9.586525559E-1,1.019495601E0
2.395882506E0,3.641178608E-1,-2.128000259E-1,1.103990793E0,1.181804273E0
2.405893912E0,4.402530193E-1,-1.903638840E-1,1.215227842E0,1.306460806E0
2.415893287E0,4.719988108E-1,-1.685504913E-1,1.316757798E0,1.408915627E0
2.425907037E0,4.293662310E-1,-1.508893967E-1,1.381135225E0,1.454186192E0
2.435905214E0,-2.219067812E-1,-1.429591179E0,1.240772724E0,1.905909366E0
2.445906516E0,-3.321642876E-1,-2.151082993E0,1.253964663E0,2.511955121E0
2.455905214E0,-1.780862331E0,-2.259874344E0,1.265472174E0,3.143234404E0
2.465905475E0,-1.667587876E0,-2.328701019E0,1.317559838E0,3.152722901E0
2.475908600E0,-1.794184685E0,-2.238064766E0,1.129088283E0,3.082673017E0
2.485906777E0,-7.255077362E-2,-1.408236504E0,1.141261816E0,1.814076128E0
