"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
6.032278710E-1	-1.075249910E-1	-4.022146702E0	-3.451653004E0	5.301238928E0
6.082535480E-1	-1.960177422E-1	-2.305211544E0	-4.361363888E0	4.936994853E0
6.132792250E-1	4.401743412E-1	-4.830021858E-1	-3.664414406E0	3.722227492E0
6.183049020E-1	3.427376509E0	-4.255235195E-1	-1.684864044E0	3.842752509E0
6.233305790E-1	4.792586803E0	2.075479031E-1	1.268739700E0	4.962022252E0
6.283562570E-1	5.107402802E0	7.565894127E-1	3.772097588E0	6.394271743E0
6.333819340E-1	5.039652348E0	8.710782528E-1	5.007748604E0	7.157822238E0
6.384076110E-1	4.555770397E0	2.050981522E-1	5.271183968E0	6.970114029E0
6.434332880E-1	3.409312487E0	-1.765768647E0	4.775154114E0	6.127270792E0
6.484589650E-1	3.513489246E0	-3.006397724E0	6.644937515E0	8.095568451E0
6.534846420E-1	3.740028620E0	-3.737502098E0	8.210320473E0	9.765556731E0
6.585103190E-1	3.865148783E0	-3.738179207E0	7.820878029E0	9.491021654E0
6.635359960E-1	4.319490433E0	-2.999843597E0	5.811429024E0	7.837714367E0
6.685616730E-1	4.516052246E0	-1.864865780E0	2.673209190E0	5.569425432E0
6.735873500E-1	4.064180374E0	-9.962203503E-1	-4.046602249E-1	4.204017959E0
6.786130270E-1	3.042922497E0	-7.381429672E-1	-2.099558353E0	3.769930721E0
6.836387040E-1	1.837747693E0	-1.345838547E0	-2.997908592E0	3.765110079E0
6.886643820E-1	7.023814917E-1	-2.591396093E0	-3.761785507E0	4.621655945E0
6.936900590E-1	-2.186143398E-1	-3.067328691E0	-3.076761723E0	4.350029911E0
6.987157360E-1	-9.762054682E-1	-2.986242533E0	-1.700102806E0	3.572250150E0
7.037414130E-1	-1.255307913E0	-2.449556112E0	-2.783193588E-1	2.766511299E0
7.087670900E-1	-9.803819060E-1	-1.642322421E0	5.566530228E-1	1.992042721E0
